Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
24/06/2017,21:50,"Dark, chilly, clear",Domestic Cat,2,Alive,SU 87067 57556,Human site,Suburban,"Residential, recreational area (with meadow)",Lucy Morley,
24/06/2017,22:00,"Dark, chilly, clear",Fox,1,Alive,SU 86139 57660,Human site,Suburban,"Recreational area (with field), residential",Lucy Morley,
28/06/2017,21:50,"Dark, chilly, drizzling",Fox,1,Alive,SU 86139 57660,Human site,Suburban,"Recreational area (with field), residential",Lucy Morley,Most likely same individual as above
28/06/2017,22:10,"Dark, chilly, drizzling",Domestic Cat,1,Alive,SU 86462 57205,Human site,Suburban,Residential,Lucy Morley,
