Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
05/06/2017,12.42,Sunny,Grey squirrel,1,Alive,SS 63050 91972,Human site,Rural,Near road (50m),Samantha Purton,
15/06/2017,20.32,Grey,Rabbit,1,Alive,SS 63089 92259,Woodland,Broadleaved,"Moderate Shrub layer, moderate field layer",Samantha Purton,
27/06/2017,18.32,Cloudy,Grey squirrel,1,Alive,SS 63100 92091,Woodland,Broadleaved,"Dense shrub layer, moderate field layer",Samantha Purton,
