Date,Time,Weather,Transect,Species,Count,Distance,Observer,Any other comments
19/02/2017,11:25,"Cloudy, mild",5,Grey Squirrel,1,150,Issac,
20/02/2017,11:40,"Cloudy, mild",6,Grey Squirrel,2,20,Tom,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
