Date,Time,Weather,Species,Type of sign,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
10-Feb,13.45,"Cloudy, slight drizzle",Rabbit (Oryctolagus Cuniculus),Burrow,NJ 93650 08809,Human site,Urban,Gardens,"Rea, Carla, Rebecca",Xavier Lambin,"Burrow looks old and not in use any more, see picture 2"
