Date of deployment,Time,Date of collection,Time,Tunnel number,Location (OS coordinates),Species,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
30/3/17,18:00,31/3/17,09:00,1,SU 98624 49798,Brown Rat,Human Site,Suburban,"Residential, Gardens",Zoe,,
