Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
07/05/2017,12:15,Sunny/cloudy,Grey Squirrel,1,alive,SO946230,Human site,Suburban,"Residential, Gardens, near road",Tom,
13/05/2017,13:15,Sunny,Grey Squirrel,2,alive,SO945230,Human site,Suburban,"Residential, Gardens, near road",Isaac,
22/05/2017,15:09,Sunny,Grey Squirrel,2,alive,SO945230,Human site,Suburban,"Residential, Gardens, near road",Leah,
25/05/2017,12:40,Cloudy,Grey Squirrel,2,alive,SO946229,Human site,Suburban,"Residential, Gardens, near road",Tom,
