Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
23/06/2017,20:00,Dry,Roe Deer,1,Alive ,NS 38046 95841,Human Site ,Rural,Recreational Area ,MT,
