Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
02/03/2017,18:00,03/03/2017,09:00,2,SU 73796 71327,Fox,1,Open land/ woodland,Meadow,"Municipal park, Gardens, Near road (50m)",Sean & Charlotte,,Pictures attached
02/03/2017,17:00,03/03/2017,09:30,1,SU 74107 72071,Fox,1,Human site,Urban,Gardens,Sean & Charlotte,,
02/03/2017,17:00,03/03/2017,09:30,1,SU 74107 72071,Hedgehog,2,Human site,Urban,Gardens,Arron,,
02/03/2017,17:00,03/03/2017,09:30,1,SU 74107 72071,Cat,2,Human site,Urban,Gardens,Arron,,
15/03/2017,19:00,16/03/2017,10:00,1,SU 74107 72071,Hedgehog,2,Human site,Urban,Gardens,Arron,,
23/03/2019,18:00,24/03/2017,08:30,1,SU 74107 72071,Hedgehog,2,Human site,Urban,Gardens,"Sean, Charlotte & Ollie",,
23/03/2017,18:00,24/03/2017,08:30,1,SU 74107 72071,Cat,1,Human site,Urban,Gardens,"Sean, Charlotte & Ollie",,
23/03/2017,18:30,24/03/2017,09:00,2,SU 73665 71251,Hedgehog,1,Open land/ woodland,Meadow,"Municipal park, Gardens, Near road (50m)","Sean, Charlotte & Ollie",,
