Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
08/03/2017,11:15,15/03/2017,13:00,1,SX8727458641,fox,1,woodland,mixed,sparse ,all,stu collier,
08/03/2017,11:15,15/03/2017,13:00,1,SX8727458641,badger,1,woodland,mixed,sparse ,all,stu collier,
08/03/2017,11:15,15/03/2017,13:00,5,SX8713958300,Domestic Cat,1,human,suburban,garden,all,stu collier,
08/03/2017,11:15,15/03/2017,13:00,5,SX8713958300,Brown rat,1,human,suburban,garden,all,stu collier,
