Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
27/01/2017,19:18,Cloudy,Cat,1,Alive,NY413552,Human site,Suburban,Recreational area,Jason,Ginger tabby
30/01/2017,18:00,Dark,,0,,NY413553,Human site,Suburban,Recreational area,Ruth ,
