Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
05/04/2017,09:00,01/05/2017,20:22,1,NS 37915 96404,Roe Deer,1,Woodland ,Coniferous ,Plantation ,RT,Uni Staff ,
05/04/2017,09:00,02/05/2017,04:27,1,NS 37915 96405,Roe Deer,2,Woodland ,Coniferous ,Plantation ,RT,Uni Staff ,
05/04/2017,09:00,02/05/2017,07:42,1,NS 37915 96406,Red Deer,1,Woodland ,Coniferous ,Plantation ,RT,Uni Staff ,
05/04/2017,09:00,02/05/2017,19:26,1,NS 37915 96407,Red Deer,1,Woodland ,Coniferous ,Plantation ,RT,Uni Staff ,
