Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",fox,12,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",badger,10,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",grey squirrel,2,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",red squirrel,3,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",rabbit,5,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",wood mouse,1,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/05/2017,07:00,31/05/2017,15:00,1,"57.1735883, -2.097923",Roe Deer,22,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/04/2017,08:00,31/05/2017,16:00,2,"57.173894, -2.099075",fox,129,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
01/04/2017,08:00,31/05/2017,16:00,2,"57.173894, -2.099075",hedgehog,1,Woodland,Mixed,Moderate shrub layer,Jen,Rebecca,
