Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
07/04/2017,13.29,Sunny,Grey Squirrel,1,Alive,SS 63154 92329,Woodland,Broadleaved,"Moderate Shrub layer, dense field layer",Samantha Purton,
07/04/2017,13.27,Sunny,Grey Squirrel,1,Alive,SS 63128 92257,Woodland,Broadleaved,"Moderate Shrub layer, moderate field layer",Samantha Purton,
07/04/2017,13.24,Sunny,Grey Squirrel,2,Alive,SS 63050 92193,Woodland,Broadleaved,"Moderate Shrub layer, moderate field layer",Samantha Purton,
29/04/2017,17.36,Cloudy,Grey Squirrel,1,Alive,SS 63225 92179,Woodland,Broadleaved,"Moderate Shrub layer, moderate field layer",Samantha Purton,
29/04/2017,17.38,Cloudy,Grey Squirrel,1,Alive,SS 63250 92169,Woodland,Broadleaved,"Moderate Shrub layer, moderate field layer",Samantha Purton,
