Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
02/02/2017,09:48,Sunny,Grey Squirrel,1,Alive,TR 13893 59939,Human Site,Suburban,"Recreational site, near road (50m)",Kieran Richardson,
03/02/2017,17:04,Raining,Field Vole,1,Alive,TR 13231 59344,Human Site,Suburban,Near road (50m),Kieran Richardson,ran across the road
04/02/2017,14:07,cloudy,Grey Squirrel,1,Alive,TR 13225 59591,Human Site,Suburban,Near road (50m),Kieran Richardson,
08/02/2017,10:48,Sunny,Grey Squirrel,3,Alive,TR 13509 59719,Woodland,Broadleaved,"Moderate shrub layer, sparse field layer",Kieran Richardson,
08/02/2017,10:50,Sunny,Rabbit,1,Alive,TR 13611 59805,Woodland,Broadleaved,"Moderate shrub layer, sparse field layer",Kieran Richardson,
13/02/2017,18:02,cloudy,Rabbit,2,Alive,TR 14095 59840,Human Site,Suburban,Recreational site,Kieran Richardson,
15/02/2017,01:37,cloudy,Rabbit,5,Alive,TR 14166 59925,Human Site,Suburban,Recreational site,Kieran Richardson,
19/02/2017,13:45,cloudy,Grey Squirrel,1,Alive,TR 13557 59791,Woodland,Broadleaved,"Moderate shrub layer, sparse field layer",Kieran Richardson,
27/02/2017,13:02,Raining,Grey Squirrel,5,Alive,TR 13107 59576,Woodland,Broadleaved,"Moderate shrub layer, sparse field layer",Kieran Richardson,
