Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
08/02/2017,09:36,Cloudy,Squirrel,1,Alive,ST 5735 7506,Human Site,Urban,"Park/recreational area, near road",Ellie Livingstone,
16/02/2017,22:02,Clear,Fox,1,Alive,ST 5619 7683,Human Site,Urban,"Park/recreational area, near road",Ellie Livingstone,
24/02/2017,16:43,CLear,Squirrel,1,Alive,ST 5801 7291,Human Site,Urban,"Park/recreational area, near road",Celine Clark,
