Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
24/02/2017,14:37,Cloudy,Cat,1,Alive,NY409555,Human site,Urban,Near road,Sophie,White
06/02/2017,10:47,Cloudy,Cat,1,Alive,NY409555,Human site,Urban,Near road,Ruth,Black
05/03/2017,16:03,Cold,Cat,1,Alive,NY410554,Woodland ,Mixed,Semi-natural,Hannah,Ginger and white
17/03/2017,00:23,Sunny,Rabbit,1,Alive,NY410559,Open Land,Farmland,Grazed with medium disturbance from people,Ruth,
