Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
15/03/2017,23:27,Cloudy,Fox,1,Alive,ST 5794 7344,Human Site,Urban,"Gardens, residential, near road",Ellie Livingstone,
20/03/2017,14:04,Clear,Grey Squirrel,1,Alive,ST 5670 3567,Human Site,Urban,"Park/recreational area, near road",Ellie Livingstone,
20/03/2017,15:46,Clear,Grey Squirrel,3,Alive,ST 5677 7574,Human Site,Urban,"Gardens, residential, near road",Ellie Livingstone,
