Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
07/02/2017,11;15,10/02/2017,15;00,1,SX8727458641,fox,1,woodland,mixed,sparse ,all,stu collier,
07/02/2017,11;15,10/02/2017,15;00,1,SX8727458641,rabbit,1,woodland,mixed,sparse ,all,stu collier,
07/02/2017,11;15,10/02/2017,15;00,1,SX8727458641,badger,1,woodland,mixed,sparse ,all,stu collier,
24/02/2017,15:00,28/02/2017,11:30,3,SX8722858610,badger,2,woodland,mixed,sparse ,all,stu collier,different individuals
07/02/2017,16:00,10/02/2017,12:30,2,SX8730358619,Domestic cat,2,woodland,mixed,sparse ,all,stu collier,cats were different individuals
24/02/2017,17:00,28/02/2017,13:30,1,SX8727458641,Domestic cat,2,woodland,mixed,sparse ,all,stu collier,individuals and not those caught on camera 2
