Date of deployment,Time,Date of collection,Time,Camera number,Location (OS coordinates),Species,Count,Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Confirmed by,Any other comments
14/02/2017,14:30,19/02/2017,12:46,C4,SW 7734 1159,Squirrel,3,Woodland,Mixed,"Dense shrub layer, plantation",AG,,
14/02/2017,14:30,19/02/2017,12:46,C4,SW 7734 1159,Cat,1,Woodland,Mixed,"Dense shrub layer, plantation",AG,,
14/02/2017,14:30,19/02/2017,12:46,C4,SW 7734 1159,Dog,1,Woodland,Mixed,"Dense shrub layer, plantation",AG,,
14/02/2017,14:30,19/02/2017,12:10,C6,SW 7634 9258,Rabbit,13,Human Site,Rural,"Hedgerow with trees, high/medium disturbance from people",AG,,
14/02/2017,14:30,19/02/2017,12:10,C6,SW 7634 9258,Squirrel,2,Human Site,Rural,"Hedgerow with trees, high/medium disturbance from people",AG,,
14/02/2017,14:30,19/02/2017,12:10,C6,SW 7634 9258,Cat,1,Human Site,Rural,"Hedgerow with trees, high/medium disturbance from people",AG,,
