Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
28/01/2017,15:03,Cloudy,Brown Rat,1,Alive,TR 13669 59838,Woodland,Broadleaved ,"Moderate Shrub Layer, Sparse field layer, near road (50m)",Kieran Richardson,
29/01/2017,16:39,Cloudy,Rabbit,1,Alive,TR 13233 59579,Human site,Suburban,"Gardens, near road (50m)",Kieran Richardson,
30/01/2017,07:46,Cloudy,Grey Squirrel,1,Alive,TR 13233 59579,Human site,Suburban,"Gardens, near road (50m)",Kieran Richardson,
30/01/2017,07:55,Cloudy,Rabbit,2,Alive,TR 13228 59546,Human site,Suburban,Park/recreational area,Kieran Richardson,
30/01/2017,08:00,Cloudy,Grey Squirrel,1,Alive,TR 13173 59780,Human site,Suburban,"Gardens, near road (50m)",Kieran Richardson,
30/01/2017,08:02,Cloudy,Rabbit,2,Alive,TR 13091 59752,Human site,Suburban,"Disused, near road (50m)",Kieran Richardson,
28/01/2017,14:23,Cloudy,Rabbit,1,Alive,TR 14102 59849,Human site,Suburban,Park/recreational area,Kieran Richardson,
30/01/2017,15:39,Cloudy,Grey Squirrel,1,Alive,TR 13233 59579,Human site,Suburban,"Gardens, near road (50m)",Kieran Richardson,
