Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
31/01/2017,11:56,"Heavy showers, overcast",Roe Deer,1,Alive,"57.176376, -2.099432",Woodland,Mixed,Moderate shrub layer,Cristin,
31/01/2017,12:07,"Heavy showers, overcast",Roe Deer,1,Alive,"57.176353, -2.099136",Woodland,Mixed,Moderate shrub layer,Cristin,
31/01/2017,12:21,"Heavy showers, overcast",Roe Deer,3,Alive,"57.176722, -2.099270",Woodland,Mixed,Moderate shrub layer,Cristin,
31/01/2017,12:49,"Heavy showers, overcast",Grey Squirrel,1,Alive,"57.177214,-2.106867",Woodland,Mixed,Moderate shrub layer,Cristin,
31/01/2017,12:56,"Heavy showers, overcast",Grey Squirrel,1,Alive,"57.177334,-2.104975",Woodland,Mixed,Moderate shrub layer,Cristin,
