Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
08/01/2017,13.54,overcast and damp,Grey Squirrel,11,Alive,SS 63043 92120,Woodland,Broadleaved,"Moderate shrub layer, moderate field layer",Samantha Purton,
10/01/2017,14.54,Cloudy,Grey Squirrel,4,Alive,SS 63041 92171,woodland,broadleaved,"moderate shrub layer, sparse field layer",Samantha Purton,
18/01/2017,15.01,Sunny,Grey Squirrel,5,Alive,SS 62967 92086,Woodland,Broadleaved,"Moderate shrub layer, moderate field layer",Samantha Purton,
