Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Method,Any other comments
01/06/2017,21:34,Clear,Soprano,2,Alive,SU 98784 50345,"Described in ""habitat"" tab",,,"Zoe, Yuma and Emily",,
01/06/2017,22:04,Clear,Soprano,1,Alive,SU 98832 50378,,,,"Zoe, Yuma and Emily",,
01/06/2017,22:15,Clear,Common,1,Alive,SU 98897 50341,,,,"Zoe, Yuma and Emily",,
01/06/2017,22:20,Clear,Soprano,2,Alive,SU 98897 50341,,,,"Zoe, Yuma and Emily",,
01/06/2017,22:30,Clear,Soprano,1,Alive,SU 98896 50276,,,,"Zoe, Yuma and Emily",,
01/06/2017,22:40,Clear,Soprano,1,Alive,SU 98823 50303,,,,"Zoe, Yuma and Emily",,
