Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Method,Any other comments
14/04/2017,20:05,,Common pipistrelle,3,Alive,TR 12984 59673,Human site,Suburban,moderate field layer,DT,Visual and bat detector,45hz
