Date,Time,Weather,Species,Count,Alive/Dead,Location (OS coordinates),Habitat Lv.1,Habitat Lv.2,Habitat Lv.3,Observer,Any other comments
02/04/2017,11.21,Cloudy,Grey Squirrel,2,Alive ,SS 63108 92205,Woodland,Broadleaved,"moderate shrub layer, moderate field layer",Samantha Purton,
13/04/2017,12.14,Cloudy,Grey Squirrel,1,Alive ,SS 62998 92139,Woodland,Broadleaved,"moderate shrub layer, moderate field layer",Kathryn Weston,
15/04/2017,20.15,Dry,Rabbit,1,Alive ,SS 63062 92305,Woodland,Broadleaved,"Sparse shrub layer, moderate field layer",Hannah Cole,
27/04/2017,15.56,Sunny,Cat,1,Alive ,SS 62820 91607,Woodland,Broadleaved,"Near Road, Park land, Semi natural",Samantha Purton,
30/04/2017,11.51,Moderately cloudy,Grey Squirrel,1,Alive ,SS 63022 91750,Woodland,Broadleaved,"Near Road, Park land",Samantha Purton,
